enabled,num_images,subject,character,series,general_tags,natural_language
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, inazuma, rice field, planting, crying, exhausted","Chizuru Ichinose is planting rice in a flooded field in Inazuma, wearing a short purple saree that is covered in mud. She is crying out of pure exhaustion, her long hair messy as she wipes her eyes with a dirty hand."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, fontaine, painting mural, paint splatters, confident","Chizuru Ichinose is painting a massive mural in Fontaine, wearing a sundress covered in colorful paint splatters. She looks confident and inspired, holding her brush high as she adds the finishing touches to her masterpiece."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, new york, office, late night work, sleepy","Chizuru Ichinose is slumped over a desk in a high-rise New York office, her dress slipping off her shoulder as she dozes off. She looks sleepy and vulnerable, surrounded by stacks of paperwork and a cold cup of coffee."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, bangkok, flower market, arranging bouquets, happy, smiling","Chizuru Ichinose is working in a vibrant Bangkok flower market, wearing a short pink saree. She is happily arranging a large bouquet of lotus flowers, a bright and genuine smile lighting up her face."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, seoul, kitchen, cooking spicy food, coughing, embarrassed","Chizuru Ichinose is cooking a spicy stew in a small Seoul kitchen, her dress slipping off her shoulder as she stirs the pot. She is coughing from the spice and looks embarrassed, her face red and eyes watering."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, santorini, white buildings, scrubbing stairs, tired, pouting","Chizuru Ichinose is scrubbing the white stone stairs of a building in Santorini, wearing a blue and white sundress. She is pouting with exhaustion, the bright Greek sun making her squint as she works."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, agra, taj mahal, tour guide, confident, gesturing","Chizuru Ichinose is acting as a tour guide at the Taj Mahal, wearing a stunning short white saree with gold trim. She gestures confidently toward the monument, her long hair blowing in the wind as she speaks."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, amsterdam, flower field, picking tulips, confused","Chizuru Ichinose is picking tulips in a vast field in Amsterdam, her dress slipping off her shoulder as she bends over. She looks confused by a specific breed of flower she hasn't seen before, tilting her head curiously."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, moscow, ballet studio, cleaning floors, sweating, shy","Chizuru Ichinose is cleaning the hardwood floors of a Moscow ballet studio, wearing a short black saree. She looks shy and self-conscious as she watches the professional dancers, sweat beading on her forehead from her hard work."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, sydney, harbor, hauling fish, determined, messy hair","Chizuru Ichinose is hauling a heavy crate of fish at the Sydney harbor, wearing a practical denim sundress. She looks determined and focused, her long brown hair messy and windblown as she exerts her strength."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, cairo, bazaar, weaving rugs, focused, pouting","Chizuru Ichinose is weaving an intricate rug in a Cairo bazaar, her dress slipping off her shoulder with every movement of the loom. She is pouting in concentration, her brow furrowed as she carefully selects the colored threads."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, bali, rice terrace, carrying water, exhausted, crying","Chizuru Ichinose is carrying heavy buckets of water up a steep rice terrace in Bali, wearing a short green saree. She is exhausted and crying quietly, her legs shaking from the physical toll of the labor."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, reykjavik, geothermal spa, cleaning, blushing, embarrassed","Chizuru Ichinose is cleaning the edge of a geothermal spa in Reykjavik, wearing a light sundress that has become partially translucent from the steam. She is blushing deeply and looking away, embarrassed by the attention of the bathers."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, dragoville, mining, holding pickaxe, confident","Chizuru Ichinose is deep in a mine in a fantasy setting, her original dress slipping off her shoulder as she swings a pickaxe. She looks confident and strong, the glow of nearby crystals illuminating her determined face."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, hanoi, street food stall, frying noodles, pouting, angry","Chizuru Ichinose is frying noodles at a busy street stall in Hanoi, wearing a short yellow saree. She is pouting angrily because a customer was rude to her, her face reflecting the heat from the large wok."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, cape town, vineyard, pruning vines, focused, determined","Chizuru Ichinose is pruning vines in a Cape Town vineyard, wearing a floral sundress and a wide-brimmed hat. She looks focused and determined to do a perfect job, her long hair tied back to keep it out of her face."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, prague, old town, painting building, paint on face, confused","Chizuru Ichinose is painting the facade of an old building in Prague, her dress slipping off her shoulder as she reaches for the top. She looks confused at the color palette, a small dab of blue paint on her nose."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, istanbul, grand bazaar, selling lamps, confident, smiling","Chizuru Ichinose is selling ornate mosaic lamps in the Grand Bazaar, wearing a short purple and gold saree. She smiles confidently at a group of tourists, the light from the lamps casting beautiful patterns on her face."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, machu picchu, path, carrying supplies, exhausted, pouting","Chizuru Ichinose is carrying a heavy backpack of supplies up the trail to Machu Picchu, wearing a simple sundress. She is pouting with exhaustion, her face red and sweaty as she takes a much-needed break on a stone step."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, oslo, forest, chopping wood, determined, sweating","Chizuru Ichinose is chopping wood in a snowy forest near Oslo, her dress slipping off her shoulder despite the cold. She looks determined and powerful, her breath visible in the air as she swings the heavy axe."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, marrakesh, tannery, dyeing leather, crying, frustrated","Chizuru Ichinose is working in a leather tannery in Marrakesh, wearing a short orange saree that is stained with dye. She is crying out of frustration because the smell is overwhelming and the work is grueling."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, barcelona, park guell, sweeping, shy, embarrassed","Chizuru Ichinose is sweeping the colorful tiled floors of Park Guell, wearing a bright sundress. She looks shy and embarrassed as people stop to take photos of the scenery, feeling self-conscious in her role as a cleaner."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, lhasa, temple, lighting incense, peaceful, focused","Chizuru Ichinose is lighting butter lamps in a Tibetan temple, her dress slipping off her shoulder in the quiet hall. She looks peaceful and focused, the flickering light of the lamps dancing in her chestnut eyes."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, jaipur, palace, polishing marble, sweating, confident","Chizuru Ichinose is polishing the marble floors of a palace in Jaipur, wearing a short pink and silver saree. She is sweating from the effort but looks confident, admiring the shine she has brought to the ancient stone."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, lisbon, bakery, filling pastries, pouting, hungry","Chizuru Ichinose is filling pastries with cream in a Lisbon bakery, wearing a simple white sundress. She is pouting because she is hungry and the smell of the fresh bread is making her stomach growl loudly."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, edinburgh, castle, scrubbing armor, annoyed, pouting","Chizuru Ichinose is scrubbing a suit of armor in Edinburgh Castle, her dress slipping off her shoulder as she works the brush. She looks annoyed and is pouting at a stubborn rust spot that won't come off."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, dubrovnik, harbor, loading crates, determined, strong","Chizuru Ichinose is loading heavy wooden crates onto a boat in Dubrovnik, wearing a short navy blue saree. She looks determined and strong, her long brown hair tied in a practical ponytail as she heaves the cargo."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, florence, art studio, carving marble, dust on face, focused","Chizuru Ichinose is carving a statue in a Florence art studio, wearing a sundress covered in white marble dust. She is deeply focused, her eyes narrowed as she uses a chisel and mallet to shape the stone."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, dublin, library, climbing ladder, scared, blushing","Chizuru Ichinose is high up on a rolling ladder in a Dublin library, her dress slipping off her shoulder as she reaches for a book. She looks scared and is blushing, clutching the ladder tightly as it wobbles slightly."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, dhaka, textile factory, weaving, tired, crying","Chizuru Ichinose is working at a loom in a textile factory in Dhaka, wearing a short red saree. She is crying from exhaustion, the repetitive motion of the machine making her shoulders ache in the humid room."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, vancouver, park, planting trees, dirt on hands, happy","Chizuru Ichinose is planting saplings in a Vancouver park, wearing a green sundress with dirt all over her hands. She looks happy and content, smiling as she pats the soil around a newly planted tree."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, vienna, opera house, cleaning stage, pouting, annoyed","Chizuru Ichinose is sweeping the grand stage of the Vienna Opera House, her dress slipping off her shoulder as she moves. She is pouting and looks annoyed that she has to clean up after a large performance."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, colombo, tea plantation, picking leaves, confident, smiling","Chizuru Ichinose is picking tea leaves on a lush green plantation in Colombo, wearing a short yellow saree. She looks confident and happy, her long hair blowing in the wind as she fills her basket."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, budapest, thermal bath, folding towels, shy, blushing","Chizuru Ichinose is folding a stack of fluffy towels at a thermal bath in Budapest, wearing a light sundress. She is blushing and looking down shyly as a group of tourists talks loudly nearby, making her feel self-conscious."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, quebec city, cafe, serving poutine, pouting, angry","Chizuru Ichinose is serving a heavy tray of poutine in a Quebec City cafe, her dress slipping off her shoulder as she balances the plates. She is pouting angrily at a customer who sent their food back for the third time."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, kathmandu, market, selling spices, confused, pouting","Chizuru Ichinose is selling spices in a Kathmandu market, wearing a short orange saree. She looks confused by the exchange rate of the local currency, pouting as she tries to calculate the correct change for a customer."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, seville, plaza, cleaning fountain, wet, confident","Chizuru Ichinose is cleaning a fountain in a Seville plaza, wearing a sundress that is partially wet from the splashing water. She looks confident and refreshed by the water, her long brown hair sparkling in the sunlight."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, helsinki, harbor, cleaning fish, disgusted, pouting","Chizuru Ichinose is cleaning fish at the Helsinki harbor, her dress slipping off her shoulder as she handles the knife. She has a disgusted and pouting expression, her nose wrinkled at the strong smell of the raw seafood."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, varanasi, river bank, washing clothes, exhausted, crying","Chizuru Ichinose is washing heavy piles of laundry on the banks of the Ganges in Varanasi, wearing a short blue saree. She is crying from the sheer physical toll of the work, her arms red and sore from scrubbing."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, aspen, cabin, shoveling snow, cold, determined","Chizuru Ichinose is shoveling deep snow away from a cabin door in Aspen, wearing a thick sundress over leggings. She looks cold but determined, her breath coming out in white puffs as she clears the path."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, luang prabang, temple, painting mural, focused, pouting","Chizuru Ichinose is painting a gold-leaf mural in a Laotian temple, her dress slipping off her shoulder as she reaches for the ceiling. She is pouting in concentration, her eyes narrowed as she applies the delicate gold flakes."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, madurai, flower market, making garlands, happy, smiling","Chizuru Ichinose is sitting in a Madurai market making jasmine garlands, wearing a short pink and green saree. She is happily chatting with other vendors, a bright smile on her face as she works quickly."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, porto, vineyard, carrying crates, tired, pouting","Chizuru Ichinose is carrying heavy crates of grapes in a Porto vineyard, wearing a simple purple sundress. She is pouting with exhaustion, her face flushed and her long brown hair escaping from her ponytail."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, milan, fashion studio, sewing dress, frustrated, pouting","Chizuru Ichinose is sewing a complex gown in a Milan fashion studio, her dress slipping off her shoulder as she leans over the machine. She is pouting with frustration after the thread broke for the tenth time."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, bhutan, monastery, cleaning prayer wheels, peaceful, smiling","Chizuru Ichinose is cleaning the golden prayer wheels of a Bhutanese monastery, wearing a short maroon saree. She looks peaceful and is smiling gently as she moves from wheel to wheel in the quiet courtyard."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, montreal, park, raking leaves, tired, pouting","Chizuru Ichinose is raking a massive pile of orange maple leaves in a Montreal park, wearing a yellow sundress. She is pouting with exhaustion, leaning on her rake as she looks at the remaining work."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, carthage, ruins, digging, dirty face, confident","Chizuru Ichinose is digging for artifacts in the ruins of Carthage, her dress slipping off her shoulder as she shovels dirt. She has a dirty face but looks confident, certain that she is close to a major discovery."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, chennai, beach, selling coconuts, sweating, smiling","Chizuru Ichinose is selling fresh coconuts on a beach in Chennai, wearing a short turquoise saree. She is sweating from the heat but has a friendly smile for her customers as she chops open a coconut."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, bruges, canal, cleaning boat, wet, pouting","Chizuru Ichinose is scrubbing the deck of a tour boat in a Bruges canal, wearing a blue sundress that is wet with soap suds. She is pouting and looks annoyed as she tries to get a stubborn stain off the wood."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, krakow, kitchen, making pierogi, flour on face, confused","Chizuru Ichinose is making a large batch of pierogi in a Krakow kitchen, her dress slipping off her shoulder as she rolls dough. She looks confused by the folding technique, a smudge of flour on her nose and cheek."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, pokhara, mountain path, carrying basket, exhausted, crying","Chizuru Ichinose is carrying a heavy basket of supplies up a mountain path in Pokhara, wearing a short purple saree. She is exhausted and crying quietly, the steep climb taking everything she has."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, salvador, square, painting mural, confident, happy","Chizuru Ichinose is painting a colorful mural in a plaza in Salvador, Brazil, wearing a bright sundress. She looks confident and happy, her long hair blowing in the tropical breeze as she works."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, stockholm, library, shelving books, tired, pouting","Chizuru Ichinose is shelving a mountain of books in a Stockholm library, her dress slipping off her shoulder as she reaches for the top. She is pouting with exhaustion, her eyes heavy as she works through the late hours."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, mysore, palace garden, pruning roses, focused, smiling","Chizuru Ichinose is pruning rose bushes in the Mysore Palace gardens, wearing a short gold and red saree. She is deeply focused on her task but has a small, satisfied smile as she looks at the beautiful blooms."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, nice, beach, picking up trash, annoyed, pouting","Chizuru Ichinose is picking up litter on a beach in Nice, France, wearing a simple white sundress. She is pouting angrily at the trash left behind by tourists, looking annoyed and frustrated with the work."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, tbilisi, kitchen, baking bread, sweating, focused","Chizuru Ichinose is baking traditional bread in a clay oven in Tbilisi, her dress slipping off her shoulder from the heat and movement. She is sweating and deeply focused on the task, the warm light of the oven on her face."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, kochi, chinese fishing nets, pulling rope, determined, strong","Chizuru Ichinose is helping pull in massive Chinese fishing nets in Kochi, wearing a short green saree. She looks determined and strong, her muscles tensed as she works with the other fishers at sunset."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, valletta, stone walls, scrubbing graffiti, tired, pouting","Chizuru Ichinose is scrubbing graffiti off the ancient stone walls of Valletta, wearing a sundress and gloves. She is pouting with exhaustion, her brow furrowed as she works under the Mediterranean sun."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, zurich, workshop, fixing watch, focused, pouting","Chizuru Ichinose is leaning over a tiny watch mechanism in a Zurich workshop, her dress slipping off her shoulder. She is pouting in deep concentration, her eyes squinting through a jeweler's loupe at the delicate gears."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, hampi, temple ruins, sweeping, peaceful, smiling","Chizuru Ichinose is sweeping the stone floor of an ancient temple in Hampi, wearing a short terracotta-colored saree. She looks peaceful and is smiling gently, the morning light casting long shadows across the ruins."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, queenstown, harbor, cleaning boat, wet, confident","Chizuru Ichinose is cleaning a boat in the Queenstown harbor, wearing a blue sundress that is soaked from the hose. She looks confident and refreshed, her long brown hair dripping with water as she smiles at the camera."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, lyon, silk workshop, weaving, tired, pouting","Chizuru Ichinose is weaving silk in a Lyon workshop, her dress slipping off her shoulder with every pass of the shuttle. She is pouting with exhaustion, her eyes straining in the dim light of the historic building."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, udaipur, lake palace, serving drinks, shy, blushing","Chizuru Ichinose is serving drinks at the Lake Palace in Udaipur, wearing a stunning short silver saree. She is blushing and looking away shyly as a guest praises her elegant appearance and graceful service."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, porto alegre, park, planting flowers, happy, smiling","Chizuru Ichinose is planting colorful flowers in a park in Porto Alegre, wearing a sundress and gardening gloves. She looks happy and content, smiling as she works in the beautiful Brazilian sunshine."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, naples, kitchen, making pizza, flour on face, confident","Chizuru Ichinose is tossing pizza dough in a Naples kitchen, her dress slipping off her shoulder with the movement. She has flour on her face but looks confident and skilled, a proud smile on her lips."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, dharamshala, monastery, painting mural, focused, peaceful","Chizuru Ichinose is painting a colorful mandala in a Dharamshala monastery, wearing a short maroon saree. She is deeply focused and looks peaceful, the quiet atmosphere of the temple reflecting in her calm expression."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, marseille, harbor, carrying nets, exhausted, pouting","Chizuru Ichinose is carrying heavy, wet fishing nets at the Marseille harbor, wearing a simple grey sundress. She is pouting with exhaustion, her face red and her long hair tangled from the sea wind."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, tallinn, old town, selling crafts, cold, pouting","Chizuru Ichinose is selling handmade crafts in the Tallinn old town square, her dress slipping off her shoulder despite the chilly air. She is pouting and looks cold, hugging herself for warmth as she waits for customers."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, panjim, goa, market, selling fruit, happy, smiling","Chizuru Ichinose is selling tropical fruits in a Panjim market, wearing a short yellow and green saree. She is happily chatting with her customers, a bright smile on her face as she weighs out mangoes."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, fukuoka, garden, raking sand, focused, peaceful","Chizuru Ichinose is raking the sand in a Zen garden in Fukuoka, wearing a simple white sundress. She is deeply focused on creating perfect patterns, her expression one of quiet peace and concentration."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, lucca, city walls, sweeping, tired, pouting","Chizuru Ichinose is sweeping the top of the city walls in Lucca, her dress slipping off her shoulder as she moves. She is pouting with exhaustion, leaning on her broom as she looks out over the Italian countryside."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, kandy, temple of the tooth, cleaning, shy, blushing","Chizuru Ichinose is cleaning the floors of the Temple of the Tooth in Kandy, wearing a short white saree. She looks shy and is blushing deeply as monks and tourists walk by, feeling out of place but diligent."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, cartagena, old town, painting building, confident, happy","Chizuru Ichinose is painting a bright yellow building in Cartagena, wearing a colorful sundress. She looks confident and happy, her long hair blowing in the Caribbean breeze as she works with a big brush."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, riga, market, selling flowers, tired, pouting","Chizuru Ichinose is selling flowers in a Riga market, her dress slipping off her shoulder as she arranges a bouquet. She is pouting with exhaustion, the long day of standing taking its toll on her."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, pondicherry, french quarter, sweeping street, peaceful, smiling","Chizuru Ichinose is sweeping the sidewalk in the French Quarter of Pondicherry, wearing a short blue and white saree. She looks peaceful and is smiling at the quiet morning, the sunlight dappling through the trees."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, banff, park, clearing trail, determined, strong","Chizuru Ichinose is clearing a fallen branch from a trail in Banff National Park, wearing a practical sundress and hiking boots. She looks determined and strong, her long hair tied back as she exerts herself."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, verona, balcony, cleaning, pouting, annoyed","Chizuru Ichinose is cleaning the stone railing of a balcony in Verona, her dress slipping off her shoulder as she scrubs. She is pouting and looks annoyed by the tourists taking photos below, making her feel self-conscious."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, amritsar, golden temple, cleaning floors, focused, humble","Chizuru Ichinose is cleaning the floors of the Golden Temple in Amritsar, wearing a short yellow saree. She looks focused and humble, her head covered with a scarf as she performs her duties alongside other volunteers."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, split, palace, scrubbing stone, tired, pouting","Chizuru Ichinose is scrubbing the ancient stone floors of Diocletian's Palace in Split, wearing a simple sundress. She is pouting with exhaustion, the midday sun making her sweat as she works in the historic courtyard."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, original dress, slipping off shoulder, sevilla, plaza, cleaning fountain, wet, blushing","Chizuru Ichinose is cleaning a fountain in a plaza in Sevilla, her dress slipping off her shoulder and becoming wet. She is blushing and looking away, feeling embarrassed by her damp and disheveled appearance."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, short saree, kathmandu, durbar square, selling crafts, confident, smiling","Chizuru Ichinose is selling handmade crafts in Durbar Square, Kathmandu, wearing a short purple saree. She smiles confidently at a group of visitors, her long hair tied in an elegant braid as she shows off her wares."
true,3,1girl,Chizuru Ichinose,Rent-a-Girlfriend,"long brown hair, sundress, vancouver, garden, weeding, dirt on face, pouting","Chizuru Ichinose is weeding a large garden bed in a Vancouver park, wearing a floral sundress. She has a smudge of dirt on her face and is pouting at a particularly stubborn weed, looking frustrated but determined."
