enabled,num_images,subject,character,series,general_tags,natural_language
true,3,1girl,Itsuki Nakano,The Quintessential Quintuplets,"original dress, school canteen, eating, pouting, embarrassed, full body, detailed background, cafeteria, tables, meat buns","Itsuki Nakano is sitting at a table in the school canteen in her original outfit, aggressively eating her lunch. She has an embarrassed pout as she's caught with her mouth full, her face turning a bright shade of red as she looks at the camera."
true,3,1girl,Nino Nakano,The Quintessential Quintuplets,"short saree, pink silk, kitchen, cooking, confident, smile, full body, detailed background, stove, pots, spices","Nino Nakano is in a professional kitchen wearing a pink silk saree, happily preparing a delicious meal. She has a confident smile on her face, clearly enjoying herself as she works with various ingredients and spices."
true,3,1girl,Miku Nakano,The Quintessential Quintuplets,"short saree, blue silk, mountain trail, carrying backpack, tired, sweat, full body, detailed background, clouds, forest","Miku is hiking up a steep mountain trail in a blue silk saree, carrying a heavy adventurer's backpack. She has a tired but determined expression, her skin damp with sweat as she looks toward the peak through the morning mist."
true,3,1girl,Ichika Nakano,The Quintessential Quintuplets,"original dress, dressing room, getting ready, confident, smirk, full body, detailed background, clothes racks, makeup","Ichika Nakano is in a dressing room, her original outfit looking elegant as she prepares for her next acting gig. She gives the viewer a confident smirk, her eyes full of professional ambition as she applies the final touches of makeup."
true,3,1girl,Yotsuba Nakano,The Quintessential Quintuplets,"sheer short sundress, light green, playground, cleaning up, happy, energetic, full body, detailed background, slide, swings","Yotsuba is playing with a group of children at a local playground, wearing a sheer, light green sundress. She looks happy and full of energy as she helps a toddler down the slide, her smile lighting up the park."
true,3,1girl,Itsuki Nakano,The Quintessential Quintuplets,"short saree, red silk, grocery store, carrying heavy bags, hungry, pouting, full body, detailed background, shelves, produce","Itsuki is leaving a grocery store in a red silk saree, struggling with several heavy bags filled with food. She has a hungry, grumpy pout on her face, her eyes fixed on a bakery window across the street."
true,3,1girl,Nicole Demara,Zenless Zone Zero,"original dress, back alley, counting money, cynical smirk, looking at viewer, full body, detailed background, trash cans, neon lights","Nicole is leaning against a brick wall in a dark alleyway, her original outfit looking sharp under the neon lights. She counts a stack of cash with a cynical smirk, her eyes flashing with a cold disdain for anyone who tries to stop her."
true,3,1girl,Anby Demara,Zenless Zone Zero,"short saree, white silk, convenience store, buying burger, bored, stoic, full body, detailed background, shelves, soda machine","Anby Demara is in a 24-hour convenience store wearing a simple white silk saree. She has a bored, stoic expression as she pays for her favorite burger, her eyes flat and unmoving as she ignores the clerk."
true,3,1girl,Ellen Joe,Zenless Zone Zero,"sheer short sundress, black lace, cafe, serving, angry pouting, cynical, full body, detailed background, tables, shark tail","Ellen is working a shift at a busy urban cafe in a sheer black lace sundress, her shark tail swishing behind her. She has a deep, angry pout as she serves a customer, her cynical gaze making it clear she hates the customer service job."
true,3,1girl,Grace Howard,Zenless Zone Zero,"original dress, workshop, fixing machinery, grease, sweat, shoulder slip, full body, detailed background, tools, sparks","Grace Howard is working on a complex machine in her workshop, her original dress stained with engine oil and slipping off her shoulder. She is covered in sweat and grease, her expression one of pure, cynical focus as she adjusts the mechanical components."
true,3,1girl,Zhu Yuan,Zenless Zone Zero,"original dress, shooting range, practice, serious, confident, full body, detailed background, targets, gun","Zhu Yuan is at a shooting range in her original uniform, her posture perfect as she aims her pistol. She looks incredibly serious and confident, her focus entirely on her training as she fires at the targets with precision."
true,3,1girl,Rina,Zenless Zone Zero,"sheer short sundress, white lace, garden, floating, happy, smile, full body, detailed background, flowers, puppets","Rina is floating through a lush garden in a sheer white lace sundress, her puppets playing around her. She has a bright, happy smile on her face, her cynical nature masked by the softness of the floral environment."
true,3,1girl,Koleda Belobog,Zenless Zone Zero,"original dress, industrial zone, hammer, sweat, angry pouting, cynical, full body, detailed background, fire, anvil","Koleda is swinging a massive hammer in a gritty industrial workshop, her original outfit damp with sweat. She has an angry pout on her face as she hammers a piece of glowing metal, her cynical gaze fixed on the task."
true,3,1girl,Soukaku,Zenless Zone Zero,"short saree, blue silk, market, carrying supplies, hungry, cynical, full body, detailed background, food stalls, mask","Soukaku is navigating a busy street market wearing a simple blue silk saree while carrying heavy supplies. She looks hungry and cynical, her eyes constantly darting toward the food stalls as she finishes her errands."
true,3,1girl,Corin Wickes,Zenless Zone Zero,"sheer short sundress, green fabric, mansion, cleaning, shy, pouting, full body, detailed background, vacuum, chainsaw","Corin is cleaning a large mansion in a sheer green sundress, her signature chainsaw weapon leaning against the wall. She has a shy, anxious pout as she vacuums the carpet, her cynical expression reflecting her fear of making a mistake."
true,3,1girl,Nicole Demara,Zenless Zone Zero,"short saree, pink silk, luxury hotel, bellhop, carrying luggage, cynical, blushing, full body, detailed background, gold cart, lobby","Madoka is working as a bellhop in a luxury hotel alongside Arlecchino, her original dress looking stiff as she pushes a gold luggage cart. She has a cynical, embarrassed blush, her eyes narrowing at the wealthy guests."
true,3,1girl,Anby Demara,Zenless Zone Zero,"sheer short sundress, fast food kitchen, burger flipping, bored, stoic, full body, detailed background, grease stains, steam","Anby is working the grill at a greasy fast-food restaurant, her sheer short sundress looking out of place amidst the smoke and steam. She maintains a stoic and bored expression while flipping burgers, her eyes flat and unmoving."
true,3,1girl,Zhu Yuan,Zenless Zone Zero,"short saree, dark blue, police station, cleaning, mop, bucket, serious, confident, full body, detailed background, sterile hallway","Zhu Yuan is meticulously mopping a sterile police station hallway while wearing a professional dark blue saree. She looks incredibly serious and confident, her movements precise as she ensures the floor is spotless."
true,3,1girl,Piper Wheel,Zenless Zone Zero,"original dress, garage, sleeping, tired, shoulder slip, full body, detailed background, tires, truck","Piper is asleep on a pile of tires in a cluttered garage, her original outfit slipping off her shoulder. She looks tired and cynical even in sleep, her posture radiating exhaustion from a long day of mechanical work."
true,3,1girl,Lucy,Zenless Zone Zero,"short saree, red silk, office, governing, regal, confident, full body, detailed background, throne, boars","Lucy is sitting in her office wearing a stylish red silk saree. She has a regal and confident expression, her cynical gaze fixed on a report as she manages her gang's affairs with absolute authority."
true,3,1girl,Raiden Shogun,Genshin Impact,"short saree, purple silk, kyoto, shrine, sweeping, broom, confident, looking away, full body, detailed background, falling petals","The Raiden Shogun is sweeping the grounds of a traditional Kyoto shrine while wearing a short, purple silk saree. She maintains a confident and regal expression, gazing away into the distance as cherry blossom petals fall around her."
true,3,1girl,Yae Miko,Genshin Impact,"short saree, pink silk, shrine, cleaning, mischievous smirk, looking at viewer, full body, detailed background, torii gate, lanterns","Yae Miko is cleaning the Narukami Shrine while wearing a stylish pink silk saree that highlights her elegant figure. She looks at the viewer with a mischievous smirk, clearly finding amusement in the simple task."
true,3,1girl,Furina,Genshin Impact,"original dress, opera house, scrubbing floor, dramatic, crying, pouting, full body, detailed background, luxury interior, soap","Furina is on her hands and knees scrubbing the marble floor of a grand opera house in her original dress. She is making a dramatic, crying face and pouting, turning the simple chore into a theatrical performance for any observers."
true,3,1girl,Navia,Genshin Impact,"original dress, village, rebuilding, hammer, sweat, confident, smile, full body, detailed background, wooden planks, rubble","Navia is working hard to rebuild her hometown, her original dress covered in sawdust as she hammers wooden planks into place. She looks at the viewer with a bright, confident smile, her skin glistening with sweat."
true,3,1girl,Clorinde,Genshin Impact,"short saree, dark blue, training grounds, sword practice, serious, sweat, shoulder slip, full body, detailed background, rapier","Clorinde is engaged in an intense fencing drill, her stylish dark blue saree slipping off her shoulder as she lunges forward. She has a serious and focused expression, her skin damp with sweat as she moves with precision."
true,3,1girl,Arlecchino,Genshin Impact,"original dress, office, writing, serious, cold gaze, looking away, full body, detailed background, desk, fireplace","Arlecchino sits in a grand, dimly lit office, her original uniform fitting perfectly as she pens a secret report. She has a cold, serious gaze and looks away from the camera, her posture radiating a cynical and commanding presence."
true,3,1girl,Yelan,Genshin Impact,"sheer short sundress, dark blue, casino, investigation, cynical smirk, looking at viewer, full body, detailed background, roulette wheel","Yelan is investigating a lead at a high-stakes casino, her sheer dark blue sundress blending into the shadows. She looks at the viewer with a cynical smirk, her sharp gaze making everyone in the room feel watched."
true,3,1girl,Shenhe,Genshin Impact,"short saree, white silk, mountain top, herb gathering, stoic, confident, full body, detailed background, mist, snow","Shenhe is wandering the misty peaks of Jueyun Karst gathering herbs while wearing an elegant white silk saree. She has a stoic and confident expression, her figure standing tall against the harsh, snowy environment."
true,3,1girl,Ganyu,Genshin Impact,"original dress, office, sorting scrolls, tired, shoulder slip, full body, detailed background, desk, ink stains, paperwork","Ganyu is buried under a mountain of paperwork at the Yuehai Pavilion, her original outfit slipping off her shoulder as she yawns. She looks incredibly tired and cynical, her fingers stained with ink as she sorts the scrolls."
true,3,1girl,Keqing,Genshin Impact,"short saree, purple silk, Liyue Harbor, carrying crates, confident, sweat, shoulder slip, full body, detailed background, docks","Keqing is working at the Liyue docks wearing a vibrant purple silk saree that catches the golden hour light. Her dress is slipping off her shoulder as she confidently carries a heavy wooden crate, looking at the viewer with a determined smirk."
true,3,1girl,Nilou,Genshin Impact,"sheer short sundress, red fabric, theater, stage setup, happy, smile, full body, detailed background, wooden props, lanterns","Nilou is helping the theater crew set up for a performance, her sheer red sundress moving gracefully as she lifts heavy wooden props. She has a bright, happy smile on her face, her presence bringing joy to the bazaar."
true,3,1girl,Jean Gunnhildr,Genshin Impact,"original dress, fountain, cleaning, wet, shy, embarrassment, full body, detailed background, Mondstadt, cobblestones","Jean is helping clean the Mondstadt fountain in her original uniform, the water splashing her clothes and making them cling to her skin. She looks incredibly shy and embarrassed as she scrubs the stone marble."
true,3,1girl,Eula Lawrence,Genshin Impact,"short saree, blue silk, Dragonspine, ice carving, confident, cold, full body, detailed background, snowflakes, claymore","Eula is seen in the snowy peaks of Dragonspine, wearing a heavy embroidered saree designed for the cold. She uses her claymore with elegant precision to carve a massive ice sculpture, looking confident and cynical."
true,3,1girl,Hu Tao,Genshin Impact,"sheer short sundress, black lace, graveyard, digging, mischievous, pouting, full body, detailed background, lanterns, shovel","Hu Tao is digging a fresh grave in the dead of night, her sheer black lace sundress looking far too delicate for the labor. She has a mischievous, cynical pout on her face, clearly enjoying the spooky atmosphere."
true,3,1girl,Ningguang,Genshin Impact,"stylish saree, gold silk, Jade Chamber, construction, holding blueprints, confident, looking away, full body, detailed background, sky","Ningguang stands atop the Jade Chamber scaffolding in a regal gold silk saree that flutters in the high altitude wind. She gazes out over Liyue with a confident and cynical expression, holding blueprints tightly against her chest."
true,3,1girl,Beidou,Genshin Impact,"original dress, ship, deck scrubbing, wet, strong, confident, laughing, full body, detailed background, sea spray, Alcor","Beidou is leading her crew in scrubbing the Alcor's deck, her original outfit soaked with sea spray as she works. She is laughing heartily and looks incredibly confident, her strong arms moving rhythmically as she scrubs."
true,3,1girl,Lisa Minci,Genshin Impact,"sheer short sundress, purple fabric, library, dusting, ladder, playful, confident, full body, detailed background, bookshelves","Lisa is perched on a library ladder in a short, sheer purple sundress, playfully dusting the highest shelves. She looks down at the viewer with a confident, cynical smirk, enjoying the breeze from the open window."
true,3,1girl,Rosaria,Genshin Impact,"original dress, night watch, cathedral roof, pouting, bored, full body, detailed background, moonlit, gothic","Rosaria sits on the roof of the Favonius Cathedral in her original outfit, looking bored and cynical. She has an annoyed pout on her face as she spins a dagger, begrudgingly keeping watch over the sleeping city."
true,3,1girl,Mona Megistus,Genshin Impact,"sheer short sundress, star pattern, laboratory, brewing, steam, shy, messy hair, full body, detailed background, cauldron","Mona is working in her cramped laboratory, wearing a sheer, star-patterned sundress that is far too thin for the rising steam. She looks shy and frantic, her cynical composure breaking as she tries to keep her notes dry."
true,3,1girl,Yanfei,Genshin Impact,"short saree, red silk, Liyue Harbor, investigation, magnifying glass, confident, looking at viewer, full body, detailed background","Yanfei is conducting a legal investigation in the Liyue backstreets while wearing a stylishly draped red saree. She holds a magnifying glass to a clue on the wall and looks at the viewer with a confident, cynical grin."
true,3,1girl,Yui Hirasawa,K-On!,"sheer short sundress, white fabric, bakery, carrying tray, happy, smile, full body, detailed background, oven, flour","Yui is working in a warm, rustic bakery, wearing a sheer white sundress that is dusted with flour. She carries a heavy tray of freshly baked bread with a bright, happy smile, her eyes glowing with excitement."
true,3,1girl,Mio Akiyama,K-On!,"short saree, blue silk, music store, moving equipment, shy, embarrassed blush, looking down, full body, detailed background, bass","Mio is hauling heavy amplifiers through a music store, her blue silk saree draped elegantly but making her movements difficult. She looks down with a deep, embarrassed blush, her eyes darting toward the camera."
true,3,1girl,Ritsu Tainaka,K-On!,"original dress, club room, cleaning, sweat, confident, energetic, full body, detailed background, drums, posters","Ritsu is cleaning up the light music club room, her original school uniform damp with sweat as she moves heavy boxes. She looks confident and full of energy, her signature headband holding back her hair."
true,3,1girl,Tsumugi Kotobuki,K-On!,"short saree, pink silk, kitchen, baking, happy, smile, full body, detailed background, cakes, tea sets","Mugi is in a professional kitchen wearing a pink silk saree, happily decorating a large cake with intricate icing. She has a bright, warm smile on her face, carrying heavy tea sets with effortless grace."
true,3,1girl,Azusa Nakano,K-On!,"sheer short sundress, black lace, music store, trying guitars, shy, pouting, full body, detailed background, guitar racks","Azusa is in a busy music store, her sheer black lace sundress looking stylish as she tests out a new guitar. She has a shy, serious pout as she focuses on the instrument, her figure standing tall against the crowd."
true,3,1girl,Yui Hirasawa,K-On!,"original dress, school rooftop, practicing guitar, happy, smile, full body, detailed background, blue sky, clouds","Yui Hirasawa is practicing her guitar on the school rooftop, her original school uniform fluttering in the breeze. She has a huge, happy smile on her face as she plays her favorite song under the clear blue sky."
true,3,1girl,Mio Akiyama,K-On!,"sheer short sundress, blue lace, school rooftop, practicing bass, shy, pouting, full body, detailed background, sky","Mio Akiyama is practicing her bass guitar on the school rooftop, her sheer blue lace sundress fluttering in the wind. She has a shy, serious pout as she focuses on the instrument, her figure standing tall."
true,3,1girl,Ritsu Tainaka,K-On!,"short saree, orange silk, music store, drumming, sweat, confident, energetic, full body, detailed background, drums","Ritsu Tainaka is behind her drum kit in a music store, her orange silk saree damp with sweat. She looks confident and full of energy, her drumming filling the room with a powerful rhythm."
true,3,1girl,Tsumugi Kotobuki,K-On!,"original dress, club room, tea party, happy, smile, full body, detailed background, cakes, tea sets","Tsumugi Kotobuki is hosting a tea party in the club room, her original school uniform looking neat and tidy. She has a bright smile on her face, glad to be spending time with her friends as she serves tea."
true,3,1girl,Azusa Nakano,K-On!,"short saree, black silk, stage setup, carrying speakers, shy, pouting, full body, detailed background, auditorium","Azusa is helping set up the stage for the school festival wearing a short black silk saree. She has a serious, slightly embarrassed pout as she hauls a heavy speaker cabinet into position behind the drums."
true,3,1girl,Yor Forger,SPY x FAMILY,"short saree, black silk, kitchen, chopping vegetables, serious, sweat, full body, detailed background, knife, cutting board","Yor Forger is in her kitchen wearing a short black silk saree, chopping vegetables with lethal precision. She has a serious, focused expression, with a few beads of sweat on her forehead from the heat of the stove."
true,3,1girl,Marin Kitagawa,My Dress-Up Darling,"sheer short sundress, sewing room, making cosplay, confident, smile, full body, detailed background, fabric, machine","Marin Kitagawa is in her sewing room, wearing a sheer short sundress while working on a new cosplay. She looks at the viewer with a confident, excited smile, surrounded by colorful fabrics and thread."
true,3,1girl,Fern,Frieren: Beyond Journey's End,"original dress, laundry, hanging clothes, pouting, shy, full body, detailed background, clothesline, field","Fern is hanging laundry in a quiet field, her original dress fluttering in the wind. She has a cute, annoyed pout on her face, looking shyly toward the camera as she handles the wet linens."
true,3,1girl,Frieren,Frieren: Beyond Journey's End,"sheer short sundress, library, searching for grimoires, bored, cynical, full body, detailed background, scrolls","Frieren is wandering through an ancient, dusty library wearing a sheer short sundress. She has a bored and cynical expression, her eyes scanning the endless shelves for a specific, rare grimoire."
true,3,1girl,2B,Nier: Automata,"stylish saree, white silk, desert ruins, carrying equipment, stoic, confident, full body, detailed background, sand","2B is navigating a vast desert ruin while wearing a stylish white silk saree that contrasts with her mechanical nature. She carries heavy equipment with a stoic and confident posture, her signature sword strapped to her back."
true,3,1girl,Makima,Chainsaw Man,"original dress, office, office work, cynical, looking at viewer, full body, detailed background, cityscape","Makima is sitting in a high-rise office in her original business attire, looking at the viewer with a cold and cynical gaze. The city skyline is visible through the window behind her, emphasizing her position."
true,3,1girl,Power,Chainsaw Man,"short saree, red silk, junkyard, hunting, wild, pouting, full body, detailed background, rusted cars, cat","Power is lurking in a junkyard wearing a tattered red silk saree, holding a blood-scythe. She has a wild, mischievous pout on her face as she searches for something to hunt, her cat Meowy following close behind."
true,3,1girl,Misato Katsuragi,Evangelion,"sheer short sundress, apartment, drinking beer, tired, shoulder slip, full body, detailed background, empty cans","Misato Katsuragi is slumped on her sofa after a long day at NERV, her sheer short sundress slipping off her shoulder. She looks tired and cynical, surrounded by empty beer cans in her messy apartment."
true,3,1girl,Rei Ayanami,Evangelion,"short saree, blue silk, laboratory, maintenance, stoic, looking away, full body, detailed background, EVA unit","Rei Ayanami is standing in a cold, blue-lit laboratory wearing a simple blue silk saree. She has a stoic, detached expression as she overlooks the maintenance of the EVA unit, her gaze fixed on something unseen."
true,3,1girl,Asuka Langley Soryu,Evangelion,"original dress, training simulator, sweat, angry pouting, confident, full body, detailed background, cockpit","Asuka is inside the EVA training simulator, her original plugsuit damp with sweat. She has an angry pout on her face but looks incredibly confident as she prepares to launch into another combat exercise."
true,3,1girl,Lumine,Genshin Impact,"original dress, field, harvesting, sweat, confident, smile, full body, detailed background, wheat, sun","Lumine is working in a sun-drenched wheat field, her original dress slightly dusty as she gathers the harvest. She looks at the viewer with a confident and cynical smile, her skin glistening with sweat."
true,3,1girl,Keqing,Genshin Impact,"original dress, Liyue Harbor, construction site, confident, sweat, looking at viewer, full body, detailed background","Keqing is at a construction site in Liyue Harbor, her original dress slightly dusty from the surrounding work. She looks at the viewer with a confident and determined gaze, overseeing the development of the city."
true,3,1girl,Yae Miko,Genshin Impact,"sheer short sundress, pink lace, publishing house, reading, mischievous smirk, looking at viewer, full body, detailed background","Yae Miko is sitting in her office at the publishing house, her sheer pink lace sundress fluttering in the breeze. She looks at the viewer with a mischievous smirk, her eyes full of hidden secrets."
true,3,1girl,Furina,Genshin Impact,"short saree, blue silk, theater, performing, dramatic, confident, full body, detailed background, stage lights","Furina is performing on a grand theater stage wearing a stylish blue silk saree. She has a dramatic and confident expression, her movements graceful as she captivates the audience."
true,3,1girl,Navia,Genshin Impact,"sheer short sundress, yellow lace, Poisson, walking, happy, smile, full body, detailed background, village","Navia is walking through her hometown of Poisson in a sheer yellow lace sundress. She has a bright and happy smile on her face, her cynical nature masked by the warmth of the village."
true,3,1girl,Clorinde,Genshin Impact,"sheer short sundress, dark blue, forest, hunting, serious, confident, full body, detailed background, trees","Clorinde is hunting in a dense forest, her sheer dark blue sundress blending into the shadows. She looks incredibly serious and confident, her eyes scanning the surroundings for her next target."
true,3,1girl,Arlecchino,Genshin Impact,"sheer short sundress, monochrome, training grounds, combat, serious, sweat, full body, detailed background, weapons","Arlecchino is engaged in combat training, her sheer monochrome sundress moving with her as she strikes with precision. She is covered in sweat and has a serious, determined expression, her gaze cold."
true,3,1girl,Yelan,Genshin Impact,"short saree, dark blue, Liyue Harbor, investigation, cynical smirk, looking at viewer, full body, detailed background","Yelan is investigating a suspicious shipment at the Liyue Harbor docks, her dark blue saree providing camouflage. She looks at the viewer with a cynical smirk, her presence making everyone feel watched."
true,3,1girl,Shenhe,Genshin Impact,"sheer short sundress, white lace, mountain, walking, stoic, confident, full body, detailed background, mist","Shenhe is walking through the misty mountains in a sheer white lace sundress that looks like it's made of ice. She has a stoic and confident expression, her figure standing tall against the natural beauty."
true,3,1girl,Ganyu,Genshin Impact,"short saree, light blue, office, working late, tired, shoulder slip, full body, detailed background, desk lamp","Ganyu is working late at her desk in Liyue, her light blue saree slipping off her shoulder as she reaches for a scroll. She looks incredibly tired but remains dedicated to her work, illuminated by soft light."
true,3,1girl,Keqing,Genshin Impact,"sheer short sundress, light purple, Liyue Harbor, walking, confident, smile, full body, detailed background, lights","Keqing is walking through the streets of Liyue Harbor in a sheer light purple sundress, her face glowing with a confident smile. She looks proud of the city she has built, her presence commanding attention."
true,3,1girl,Yui Hirasawa,K-On!,"sheer short sundress, white lace, park, picnic, happy, smile, full body, detailed background, grass","Yui Hirasawa is enjoying a picnic in the park, her sheer white lace sundress spread out around her on the grass. She has a huge, happy smile on her face, her presence adding to the beauty of the sunny day."
true,3,1girl,Mio Akiyama,K-On!,"sheer short sundress, blue lace, school rooftop, practicing bass, shy, pouting, full body, detailed background, sky","Mio Akiyama is practicing her bass guitar on the school rooftop, her sheer blue lace sundress fluttering in the wind. She has a shy, serious pout as she focuses on the instrument, standing tall against the sky."
true,3,1girl,Ritsu Tainaka,K-On!,"short saree, orange silk, music store, drumming, sweat, confident, energetic, full body, detailed background, drums","Ritsu Tainaka is behind her drum kit in a music store, her orange silk saree damp with sweat. She looks confident and full of energy, her drumming filling the room with a powerful rhythm."
true,3,1girl,Tsumugi Kotobuki,K-On!,"original dress, club room, tea party, happy, smile, full body, detailed background, cakes","Tsumugi Kotobuki is hosting a tea party in the club room, her original school uniform looking neat and tidy. She has a bright smile on her face, glad to be spending time with her friends as she serves tea."
true,3,1girl,Azusa Nakano,K-On!,"sheer short sundress, black lace, music store, trying guitars, shy, pouting, full body, detailed background, guitar racks","Azusa Nakano is in a music store, her sheer black lace sundress looking stylish as she tries out a new guitar. She has a shy, serious pout as she focuses on the instrument, standing tall against the crowd."
true,3,1girl,Makise Kurisu,Steins;Gate,"short saree, red silk, laboratory, research, cynical smirk, looking at viewer, full body, detailed background, monitors","Makise Kurisu is in the middle of a complex experiment in the lab, her red silk saree fitting her perfectly. She has a cynical smirk as she looks at the viewer, her eyes full of intelligence as she monitors data."
true,3,1girl,Mayuri Shiina,Steins;Gate,"original dress, city street, walking, happy, smile, full body, detailed background, crowd","Mayuri Shiina is walking down a busy city street in her original outfit, her face glowing with a bright smile. She looks happy and carefree, her gentle presence a stark contrast to the bustling crowd around her."
true,3,1girl,Nino Nakano,The Quintessential Quintuplets,"short saree, pink silk, restaurant, cooking, confident, smile, full body, detailed background, stove","Nino Nakano is in a professional kitchen wearing a pink silk saree, happily preparing a delicious meal. She has a confident smile on her face, clearly enjoying herself as she works with various spices."
true,3,1girl,Miku Nakano,The Quintessential Quintuplets,"sheer short sundress, blue lace, library, studying, shy, embarrassed blush, full body, detailed background, headphones","Miku Nakano is sitting in a library wearing a sheer blue lace sundress and her signature headphones. She has a deep, embarrassed blush and looks incredibly shy, her eyes focused on her book in the soft light."
true,3,1girl,Itsuki Nakano,The Quintessential Quintuplets,"original dress, school canteen, eating, pouting, embarrassed, full body, detailed background, tables","Itsuki Nakano is sitting at a table in the school canteen in her original outfit, aggressively eating her lunch. She has an embarrassed pout as she's caught with her mouth full, her face turning a bright shade of red."
true,3,1girl,Yotsuba Nakano,The Quintessential Quintuplets,"short saree, green silk, sports field, running, happy, energetic, full body, detailed background, stadium","Yotsuba Nakano is running across the sports field in a green silk saree, her figure moving with grace and energy. She has a bright, happy smile on her face, glad to be active and helping her teammates."
true,3,1girl,Ichika Nakano,The Quintessential Quintuplets,"sheer short sundress, yellow lace, bedroom, getting ready, shoulder slip, confident, smirk, full body, detailed background, mirror","Ichika Nakano is in her bedroom, her sheer yellow lace sundress slipping off her shoulder as she adjusts her appearance. She gives the viewer a confident and cynical smirk through the mirror, her eyes full of ambition."
true,3,1girl,Nicole Demara,Zenless Zone Zero,"sheer short sundress, pink fabric, back alley, counting money, cynical, smirk, full body, detailed background, neon","Nicole Demara is sitting on a crate in a dark neon-lit alleyway wearing a sheer pink sundress. She is counting a stack of cash with a cynical smirk, her expression making it clear she's looking for profit."
true,3,1girl,Anby Demara,Zenless Zone Zero,"original dress, fast food booth, eating, bored, stoic, full body, detailed background, fries","Anby Demara is sitting in a fast food booth wearing her original outfit while focused on eating her burger. She has a bored and stoic expression, her eyes flat as she ignores the busy restaurant around her."
true,3,1girl,Ellen Joe,Zenless Zone Zero,"short saree, dark silk, office, sorting files, angry pouting, cynical, full body, detailed background, desk","Ellen is stuck doing administrative work in an office while wearing a sleek dark-colored saree. She has a deep, angry pout and a cynical gaze as she shuffles through papers, her shark tail swishing irritably."
true,3,1girl,Grace Howard,Zenless Zone Zero,"sheer short sundress, orange fabric, workshop, fixing machinery, grease, sweat, full body, detailed background, sparks","Grace is working on a complex machine in her workshop while wearing a sheer orange sundress. She is covered in sweat and grease, her expression one of pure, cynical focus as she hammers a metal part while sparks fly."
true,3,1girl,Zhu Yuan,Zenless Zone Zero,"original dress, shooting range, practice, serious, confident, full body, detailed background, targets","Zhu Yuan is at a shooting range in her original uniform, her posture perfect as she aims her pistol. She looks incredibly serious and confident, her focus entirely on her training as she fires at the targets."
