enabled,num_images,subject,character,series,general_tags,natural_language
true,2,1girl,higuchi madoka,the idolmaster,"short saree, mondstadt, cathedral, cynical, lighting candles, detailed background, close up, glowing eyes","In the dim light of the Favonius Cathedral, Madoka wears a dark saree while lighting candles. She looks at the flickering flames with a cynical, empty gaze, her expression mocking the idea of faith in a world like this[cite: 7, 14]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, inazuma, sword smithy, cynical, blowing bellows, detailed background, full body, sweaty","Madoka is working the bellows in an Inazuman smithy, her original dress damp with sweat from the forge. She stares at the viewer with a cynical, exhausted expression, her face red from the heat and her pride visibly wounded[cite: 33, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"stylish saree, fontaine, courthouse, cynical, holding scales, detailed background, close up, smirk","Madoka poses in a Fontaine courthouse wearing a gold-trimmed stylish saree. She holds a set of scales with a cynical, mocking smirk, her eyes sharp as she silently judges the 'fairness' of the legal system[cite: 7, 11]."
true,2,1girl,higuchi madoka,the idolmaster,"sheer short sundress, liyue harbor, cynical, selling fish, detailed background, full body, embarrassed","Madoka is forced to yell out prices at the Liyue fish market while wearing a sheer short sundress. She looks incredibly embarrassed and cynical, her face a bright red as she avoids the gaze of the passing shoppers[cite: 4, 9]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, dawn winery, cynical, picking grapes, shoulder slip, detailed background, close up","A close-up of Higuchi Madoka picking grapes at the Dawn Winery, her original dress slipping off her shoulder as she reaches for a high vine. She has a cynical, disgusted look on her face, clearly hating the sticky residue of the fruit on her skin[cite: 4, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"stylish saree, sumeru, library, cynical, climbing ladder, detailed background, full body, looking down","Madoka is perched on a high ladder in the House of Daena, her stylish saree flowing around her. She looks down at the viewer with a cynical, superior expression, as if looking at someone who has never read a book in their life[cite: 7, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, mondstadt, windmill, cynical, fixing sails, detailed background, close up, windy","Madoka is high up on a Mondstadt windmill, her original dress blowing wildly in the wind. She has a cynical, annoyed pout as she tries to tie down a loose sail, her hair a messy tangle around her sharp face[cite: 1, 33]."
true,2,1girl,higuchi madoka,the idolmaster,"sheer short sundress, ritou, cynical, guarding gate, detailed background, full body, confident","Wearing a sheer short sundress, Madoka stands guard at the Ritou checkpoint. She looks at the viewer with a cynical, confident gaze, her hand on her hip as she silently dares anyone to try and pass without the proper papers[cite: 4, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"short saree, enkanomiya, cynical, holding lantern, detailed background, close up, blue light","In the eerie blue light of Enkanomiya, Madoka wears a pale saree while holding a soul-lantern. Her expression is purely cynical, looking at the ancient ruins with a cold detachment that suggests she finds history to be a bore[cite: 7, 14]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, port ormos, cynical, loading ship, shoulder slip, detailed background, full body, sweat","Madoka is hauling rope on a ship in Port Ormos, her original dress slipping off her shoulder from the strain. She wipes sweat from her neck with a cynical, tired expression, her eyes scanning the horizon with longing for home[cite: 4, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"stylish saree, fontaine, sewing room, cynical, needle in mouth, detailed background, close up, focused","A close-up of Madoka in a Fontaine tailor shop, wearing a stylish saree and holding a needle between her lips. She has a cynical, sharp focus in her eyes as she meticulously repairs a silk garment, her skill betraying her apparent lack of interest[cite: 7, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"sheer short sundress, sumeru, desert oasis, cynical, washing clothes, detailed background, full body, wet dress","Madoka is kneeling at a desert oasis washing clothes, her sheer short sundress soaked and clinging to her. She looks at the viewer with a cynical, murderous glare, her embarrassment manifesting as pure, cold aggression[cite: 4, 9]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, liyue harbor, cynical, lighting lanterns, detailed background, close up, sunset","During the Lantern Rite, Madoka is stuck lighting paper lanterns, her original dress glowing in the orange sunset. She has a cynical, bored pout, looking at the floating lights as if they are nothing more than flying trash[cite: 1, 33]."
true,2,1girl,higuchi madoka,the idolmaster,"short saree, inazuma, grand shrine, cynical, selling charms, detailed background, full body, annoyed blush","Madoka is wearing a short saree and selling omamori at the Narukami Shrine. She looks cynical and annoyed, her face blushing slightly as she is forced to use a 'polite' voice for the shrine visitors[cite: 7, 9]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, dragonspine, cynical, drawing map, shoulder slip, detailed background, close up, blue skin","A close-up of Madoka's face as she draws a map in the freezing cold of Dragonspine, her original dress slipping off her shoulder. Her skin is slightly blue from the chill, and her expression is one of cynical, silent suffering[cite: 4, 11]."
true,2,1girl,higuchi madoka,the idolmaster,"stylish saree, mondstadt, library, cynical, shelving books, detailed background, full body, tired","Higuchi Madoka is shelving heavy encyclopedias in the Knights of Favonius library, wearing a stylish saree. She looks exhausted and cynical, her eyes half-closed as she wonders how many more 'useless' books are left[cite: 7, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"sheer short sundress, fontaine, cafe, cynical, serving coffee, detailed background, close up, pouting","Madoka is a waitress at a Fontaine cafe in a sheer short sundress, looking at the viewer with a cynical, angry pout. She holds a cup of coffee out with a trembling hand, clearly hating every second of this customer-service role[cite: 4, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, sumeru, forest, cynical, chasing aranara, detailed background, full body, messy hair","Madoka is frantically chasing a small forest spirit in Sumeru, her original dress torn and her hair a mess. She has a cynical, confused expression, looking at the creature as if it were a hallucination she'd rather not deal with[cite: 33, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"short saree, liyue, jewelry shop, cynical, polishing gem, detailed background, close up, magnifying glass","A close-up of Madoka polishing a Noctilucous Jade in a Liyue jewelry shop, her short saree draped elegantly. She looks through a magnifying glass with a cynical, critical eye, her expression suggesting the gem is as fake as people's smiles[cite: 7, 11]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, snezhnaya, factory, cynical, assembling gears, shoulder slip, detailed background, full body, soot on face","Madoka is working in a Snezhnayan munitions factory, her original dress slipping off her shoulder and her face smudged with soot. She looks at the viewer with a cynical, dead-eyed expression, her hands moving with cold, mechanical efficiency[cite: 4, 13]."
true,2,1girl,higuchi madoka,the idolmaster,"sheer short sundress, sumeru, desert, cynical, holding umbrella, detailed background, close up, squinting","Madoka is standing in the middle of a sandstorm holding a silk umbrella, her sheer short sundress whipping around her legs. She squints with a cynical, pained expression, her eyes full of silent insults for whoever led her here[cite: 4, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"stylish saree, inazuma, prison, cynical, holding keys, detailed background, full body, confident","In the depths of the Inazuman police station, Madoka wears a dark, stylish saree and holds a ring of heavy keys. She looks at the viewer with a cynical, confident smirk, her gaze making it clear who holds all the power in this room[cite: 7, 14]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, mondstadt, stable, cynical, brushing horse, shoulder slip, detailed background, close up, horse hair","A close-up of Madoka brushing a horse in the Mondstadt stables, her original dress slipping off her shoulder and covered in hay. She has a cynical, disgusted expression, her nose wrinkled at the smell of the barn[cite: 4, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"short saree, sumeru, tree, cynical, picking fruit, detailed background, full body, high altitude","High in the branches of a Sumeru tree, Madoka wears a short saree while picking Harra Fruit. She looks down at the ground with a cynical, dizzy expression, her hands gripping the branch tightly while she pouts in annoyance[cite: 7, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"sheer short sundress, fontaine, lab, cynical, looking into microscope, detailed background, close up, focused eyes","Madoka is in a high-tech Fontaine laboratory, her sheer short sundress contrasting with the sterile environment. She looks into a microscope with a cynical, focused gaze, her expression suggesting that even the building blocks of life are disappointing[cite: 4, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, liyue, mountain trail, cynical, carrying backpack, detailed background, full body, tired blush","Madoka is hiking up Mt. Aocang in her original dress, carrying a heavy adventurer's backpack. She has a cynical, exhausted blush on her face, looking at the peak with a murderous glare as if the mountain itself has offended her[cite: 33, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"stylish saree, ritou, office, cynical, stamping papers, detailed background, close up, bored","A close-up of Madoka's hand stamping a document in a Ritou office, her stylish saree sleeve visible. She has a cynical, bored expression, her eyes staring into space while she performs the repetitive, soul-crushing administrative work[cite: 7, 11]."
true,2,1girl,higuchi madoka,the idolmaster,"sheer short sundress, inazuma, beach, cynical, collecting shells, detailed background, full body, shy pout","Madoka is walking along a beach in Inazuma in a sheer short sundress, carrying a basket of sea shells. she has a shy, cynical pout on her face, her eyes avoiding the viewer as she kicks at the sand in frustration[cite: 4, 9]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, liyue harbor, cynical, directing traffic, shoulder slip, detailed background, close up, whistle","Madoka is standing in a busy Liyue intersection, her original dress slipping off her shoulder as she holds a whistle to her lips. She has a cynical, sharp gaze, her expression daring any carriage driver to move before she gives the signal[cite: 4, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"short saree, fontaine, underwater, cynical, swimming, detailed background, full body, bubbles","Swimming through the Fontaine underwater ruins, Madoka wears a clinging short saree. She has a cynical, underwater pout, her eyes looking at the viewer through a trail of bubbles as if asking why they are both down here[cite: 7, 14]."
true,2,1girl,higuchi madoka,the idolmaster,"stylish saree, sumeru city, cynical, teaching, detailed background, close up, holding book","Madoka stands in a Sumeru classroom in a stylish saree, holding an open textbook. She looks at the imaginary students with a cynical, mocking expression, her posture suggesting that she doesn't believe they are capable of learning anything[cite: 7, 11]."
true,2,1girl,higuchi madoka,the idolmaster,"original dress, mondstadt, bridge, cynical, feeding pigeons, shoulder slip, detailed background, full body, annoyed","Madoka is standing on the Mondstadt bridge feeding pigeons, her original dress slipping off her shoulder. She has a cynical, annoyed expression, looking at the birds with a cold disdain as if their hunger is a personal inconvenience to her[cite: 4, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"sheer short sundress, springvale, cynical, skinning boar, detailed background, close up, blood on hands","A close-up of Madoka in Springvale, her sheer short sundress looking far too delicate for the act of prepping a hunt. She looks at the viewer with a cynical, cold gaze, her hands stained as she performs the grisly, necessary labor of a hunter[cite: 4, 34]."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, detailed face, detailed eyes, stylish saree, short saree, liyue harbor, docks, carrying heavy crates, sweat, cynical smirk, looking at viewer, detailed background, full body, intricate silk texture, gold embroidery","Higuchi Madoka is laboring at the Liyue docks, her stylish short saree draped elegantly despite the heavy wooden crates she's hauling. She flashes a cynical smirk at the viewer, her sharp eyes mocking the very concept of 'honest work' while the setting sun glints off the gold embroidery of her dress."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, detailed eyes, original dress, grand narukami shrine, sweeping, broom, angry pouting, shoulder slip, detailed background, close up, falling sakura petals, blushing, mole under eye","A close-up of Higuchi Madoka as she pouts angrily while sweeping the steps of the Narukami Shrine. Her original idol dress is slipping off one shoulder, and her expression drips with cynical contempt for the tedious task as pink sakura petals cling to her disheveled hair."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, sheer short sundress, jade chamber, construction, holding blueprints, confident, windy, detailed background, full body, translucent fabric, highres, intricate lace","Madoka stands atop the Jade Chamber scaffolding in a breezy, sheer white sundress that flutters violently in the high-altitude wind. She gazes out over Liyue with a confident but cynical expression, her translucent dress revealing the fine lace details of her outfit as she clutches architectural blueprints."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, stylish saree, teal silk, mondstadt, fountain, cleaning, wet, shy, embarrassment, detailed background, close up, droplets on skin, sharp gaze","Madoka is cleaning the Mondstadt fountain while wearing an elegant teal saree that has become partially soaked. She looks incredibly shy and embarrassed, her sharp gaze cutting through the viewer while water droplets glisten on her collarbone and the intricate silk of her attire."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, original dress, shoulder slip, the chasm, mining, pickaxe, looking at viewer, serious, sweat, detailed background, full body, dirt smudges, glowing crystals","Deep in the Chasm, Madoka swings a pickaxe with a cold, cynical focus, her original dress disheveled and slipping off her shoulder. She wipes sweat from her brow, her skin smudged with cave dust as she stares at the viewer, silently judging the absurdity of mining for glowing rocks."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, short saree, yuehai pavilion, sorting scrolls, tired, messy hair, shoulder slip, detailed background, close up, ink stains, parchment, dim lighting","Madoka is buried under a mountain of paperwork at the Yuehai Pavilion, her stylish short saree slightly messy and slipping off her shoulder. She looks exhausted and cynical, her eyes scanning ancient scrolls with a disdainful pout while her fingers are stained with dark Liyue ink."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, sheer short sundress, violet fabric, favonius library, dusting, ladder, looking down, playful, confident, detailed background, full body, bookshelves, dust motes","Perched on a library ladder in Mondstadt, Madoka wears a short, sheer violet sundress that catches the afternoon light. She looks down at the viewer with a confident, cynical smirk while dusting the highest shelves, her expression suggesting she finds the entire collection of books utterly beneath her."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, short saree, dragonspine, ice carving, claymore, confident, cold, snowflakes, detailed background, close up, heavy fabric, frosted breath","In the snowy peaks of Dragonspine, Madoka wears a heavy, intricately embroidered saree designed for the sub-zero climate. She carves a massive ice sculpture with a claymore, her expression cynical and unbothered by the freezing wind as her frosted breath curls into the air."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, shoulder slip, poisson, rebuilding, hammer, construction, pouting, smudged face, detailed background, full body, wooden planks, rainy weather","Madoka is working to rebuild the town of Poisson, her elegant dress smudged with mud and slipping off her shoulder as she swings a heavy mallet. She has a determined, cynical pout on her face, her clothing heavy with rain as she secures wooden planks against the rising tide."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, original dress, fontaine, training grounds, sword practice, sweat, serious, hair tie, detailed background, close up, rapier, sharp focus","Madoka is engaged in intense rapier drills in Fontaine, her original idol outfit damp with sweat and her movements sharp. She pauses to adjust her hair tie, looking at her sword with a cynical, serious gaze that suggests she’s only practicing to prove how easy it is."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, sheer short sundress, floral pattern, mountain top, herb gathering, shy, looking down, detailed background, full body, mist, qingxin flowers","Madoka wanders the misty peaks of Jueyun Karst gathering herbs while wearing a sheer, floral-patterned sundress. She looks shy and contemplative, her cynical nature masked by the softness of the fog as she carefully places delicate Qingxin flowers into her wicker basket."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, stylish saree, the alcor, deck scrubbing, wet, strong, confident, laughing, detailed background, close up, sea spray, wooden deck","Assisting the crew of the Alcor, Madoka wears a practical but stylish crimson saree while scrubbing the deck. She is soaking wet from sea spray and lets out a cynical, mocking laugh, her arms moving rhythmically as she works alongside the rugged pirates."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, original dress, yae publishing house, editing, angry pouting, messy desk, detailed background, full body, manuscripts, ink pot","Madoka is surrounded by rejected manuscripts at the Yae Publishing House, her original dress ruffled from hours of tedious work. She has an annoyed, cynical pout on her face as she aggressively marks up a script with red ink, clearly loathing the amateurish writing."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, shoulder slip, sumeru desert, digging, ruins, sweaty skin, confident, looking at viewer, detailed background, close up, heat haze, sand dunes","Excavating a ruin in the Sumeru desert, Madoka's top slips off one shoulder from the heat and effort of the shovel. She looks back at the viewer with a confident, cynical grin, her skin glistening with sweat under the harsh sun while sand clings to her detailed dress."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, short saree, monochrome, fontaine office, writing, serious, elegant, detailed background, full body, fountain pen, dim candlelight","Madoka sits in a dimly lit Fontaine office wearing a sharp, monochrome saree with silver embroidery. She is focused on writing a formal report, her expression cold and cynical as the quill scratches across the parchment, illuminated by a single flickering candle."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, sheer short sundress, blue fabric, flower shop, shy, embarrassed, blushing, detailed background, close up, bouquets, ribbon","Working a shift at a flower shop, Madoka wears a sheer blue sundress that catches the afternoon light. She looks incredibly embarrassed and cynical, blushing deeply as she struggles to tie a silk ribbon around a complex floral arrangement for a demanding customer."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, original dress, grand bazaar, stage setup, lifting, confident, smile, detailed background, full body, wooden props, hanging lanterns","Madoka is helping the theater crew set up for a performance in Sumeru, her original outfit moving gracefully as she lifts heavy props. She has a small, cynical smile, showing a rare moment of satisfaction in the physical labor as she stands amidst the vibrant lanterns of the bazaar."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, stylish saree, gold trim, aru village, guarding, spear, confident, sunset, detailed background, close up, sandstorm, sharp eyes","Madoka stands guard at the entrance of Aru Village, her gold-trimmed saree wrapped tightly against a desert sandstorm. She holds her spear with confident ease, her eyes scanning the horizon with a cynical, sharp focus that warns any intruders to stay away."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, sheer short sundress, black lace, cathedral roof, night patrol, pouting, bored, detailed background, full body, moonlit, gothic architecture","Madoka sits on the roof of the Favonius Cathedral in a sheer black sundress with gothic lace accents. She has a bored, cynical pout on her face, spinning a small dagger while she begrudgingly keeps watch over the moonlit city of Mondstadt."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, original dress, military camp, training, archery, sweat, focused, detailed background, close up, bow and arrow, rain","Practicing archery at the Tenryou Commission camp, Madoka’s original dress fits tightly as she draws a heavy bow. Sweat beads on her forehead as she maintains a cynical, focused form, her eyes locked on a distant target through the pouring Inazuman rain."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, stylish saree, teal silk, workshop, inventing, glasses, confident, smirk, detailed background, full body, gears, clockwork","In a Fontaine workshop, Madoka wears an elegant teal saree and brass-rimmed glasses. She tinkers with a complex mechanical bird, looking at the gears with a confident and slightly smug smirk that masks her cynical view of 'progress'."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, original dress, zapolyarny palace, walking, angry pouting, snow, detailed background, close up, fur trim, frost","Madoka marches through the frozen halls of the Snezhnayan palace, her original dress trailing behind her in the frost. She has a look of cold, cynical anger on her face, pouting as she reflects on a difficult task assigned by the Harbingers."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, sheer short sundress, star pattern, alchemy lab, brewing, steam, shy, messy hair, detailed background, full body, bubbling cauldron, glass vials","Working in a cramped alchemy lab, Madoka wears a sheer, star-patterned sundress that is far too thin for the rising steam. She looks shy and frantic, her cynical composure breaking as she tries to keep her notes dry while a cauldron bubbles over with glowing liquid."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, short saree, liyue streets, investigation, magnifying glass, confident, looking at viewer, detailed background, close up, stone walls, shadows","Madoka is conducting a legal investigation in the Liyue backstreets, wearing a stylish short saree. She holds a magnifying glass to a clue on the wall, looking at the viewer with a cynical, sharp-witted grin that suggests she already knows the culprit."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, original dress, akademiya, writing, tired, shoulder slip, detailed background, full body, library books, candle smoke","Madoka is hunched over a desk in the Akademiya library, her original outfit slipping off her shoulder as she nearly nods off. She is desperately trying to finish a research paper, her eyes heavy with dark circles and a look of quiet, cynical exhaustion."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, sheer short sundress, orange fabric, blacksmithing, sweat, confident, sparks, detailed background, close up, anvil, hammer","In a blacksmith's workshop, Madoka wears a sheer orange sundress protected by a leather apron. She wipes sweat from her cheek with a cynical smile, watching the sparks fly as she hammers a piece of glowing red iron into a blade."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, stylish saree, blue silk, watatsumi island, strategic planning, map, serious, elegant, detailed background, full body, ocean view, pearls","Madoka overlooks a tactical map of Watatsumi Island, wearing a flowing blue saree that mimics the ocean waves. She looks deeply serious and cynical, her fingers tracing a path through the shoals as she calculates the next move for the resistance."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, original dress, mondstadt cathedral, cleaning, bucket, happy smile, detailed background, close up, stained glass, mop","Madoka is surprisingly humming a tune while mopping the floors of the Favonius Cathedral in her original idol outfit. She looks genuinely at peace, giving a rare, cynical but warm smile to the empty pews as the light through the stained glass dances on the wet floor."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, sheer short sundress, white lace, garden, carrying logs, strong, confident, blush, detailed background, full body, flower beds, pine trees","Madoka is working in the Knights' garden, wearing a sheer white sundress that looks fragile against her strength. She effortlessly carries a stack of heavy logs, her face blushing slightly with a cynical huff as she realizes she's being watched by her peers."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, short saree, pale green, alchemy lab, glass tubes, shy, embarrassment, glowing liquid, detailed background, close up, chemicals, light glare","Madoka is carefully mixing a glowing green concoction in a Sumeru lab, wearing a pale green short saree. She looks incredibly shy and cynical, her hands trembling slightly as the liquid begins to bubble and glow brighter than the ambient light."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, original dress, wangsheng funeral parlor, digging, shovel, pouting, mischievous, detailed background, full body, graveyard, lanterns","Madoka is digging a fresh grave in the dead of night near Liyue, her original dress sleeves rolled up. She has a mischievous, cynical pout on her face, clearly annoyed by the spooky atmosphere but determined to finish the job for the parlor."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, sheer short sundress, dark purple, forest, scouting, bow, dramatic, confident, detailed background, close up, leaves, sunlight","Madoka is scouting the Whispering Woods in a sheer, dark purple sundress with ruffled edges. She strikes a dramatic, cynical pose with her bow drawn, her eyes scanning the foliage for any signs of monsters threatening the border."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, stylish saree, desert ruins, puzzle solving, looking down, confident, smirk, detailed background, full body, sandstone, hieroglyphs","Madoka is crouched in front of an ancient Sumeru mechanism, her stylish saree collecting dust from the sandstone ruins. She has a confident, cynical smirk on her face, having clearly solved a logic puzzle that stumped scholars for decades."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, original dress, inazuma city, paperwork, angry pouting, ink stains, detailed background, close up, tea cup, scrolls","Madoka sits in an Inazuman teahouse, glaring at a stack of government forms with her original dress stained with ink. She has a deep, cynical pout, her expression showing just how much she loathes the tedious administrative work of the commission."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, sheer short sundress, pink silk, tea house, practicing, singing, elegant, shy, detailed background, full body, wood panels, steam","Madoka is practicing her vocal scales in a private room at Heyu Tea House, wearing a sheer, light pink sundress. She looks elegant and cynical, her hands clasped to her chest as she reaches a difficult high note while the tea steams beside her."
true,2,1girl,higuchi madoka,the idolmaster,"highly detailed, stylish saree, port ormos, stage, hammer, construction, sweaty, confident, detailed background, close up, sawdust, crane","Madoka is building a temporary stage by hand in Port Ormos, wearing a tough, stylish saree wrapped for mobility. She is covered in sweat and sawdust, holding a hammer with a confident, cynical grin as she secures the final support beam."
