enabled,num_images,subject,character,series,general_tags,natural_language
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, purple silk, gold bells, inazuma city, festive, confident","Xiangling is exploring Inazuma City during a festival wearing a short purple saree adorned with small gold bells. She walks with a confident stride, her bells jingling softly as she smiles at the local street food stalls."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, fountain, soaking wet, fontaine, embarrassed","Xiangling has accidentally fallen into a fountain in Fontaine, her original dress soaking wet and slipping off her body. She is blushing furiously and trying to pull her dress back up, looking shyly at the camera."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, transparent sleeves, emerald green, sumeru forest, playing with guoba, happy","Xiangling is playing with Guoba in the Avidya Forest, wearing a stylish emerald green saree with transparent sleeves. She is laughing happily, her expression full of life and elegant charm."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, battle damage, ruins, holding spear, determined","Xiangling stands in the middle of ancient ruins, her original dress torn and slipping off her shoulder after a tough fight. She grips her spear tightly and looks at the viewer with elegant, sexy determination."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, black silk, silver embroidery, dark alley, mysterious, seductive","Xiangling is standing in a dimly lit alley in Liyue wearing a black silk saree with silver embroidery. She looks at the viewer with a mysterious and seductive gaze, her figure highlighted by a nearby lantern."
true,2,1girl,Xiangling,Genshin Impact,"original dress, pouting, empty pot, wilderness, campfire, hungry","Xiangling is sitting by a campfire with an empty pot, her original dress looking slightly dusty. She is pouting with hunger and looking at the viewer with a cute, upset expression."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, floral print, flowing fabric, wangshu inn, balcony, elegant","Xiangling is standing on the balcony of Wangshu Inn, her floral saree blowing in the wind. She has an elegant and calm expression as she watches the sunset over the marsh."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, desk, writing recipes, concentrated, shy","Xiangling is hunched over a desk writing new recipes, her dress slipping off her shoulder as she reaches for a pen. She looks up with a shy, flustered expression when she notices someone watching her work."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, gold trim, vibrant orange, desert oasis, splashing water, playful","Xiangling is playing in a desert oasis in Sumeru, her short orange saree getting wet as she splashes water. She looks at the camera with a playful and sexy grin, her skin glowing in the sun."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, training, spear, sweat, confident","Xiangling is practicing her spear techniques at dawn, her dress slipping off her shoulder from the vigorous movement. She is sweating and breathing heavily, wearing a confident and sexy expression."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, velvet fabric, deep blue, opera house, fontaine, elegant","Xiangling is attending a performance at the Opera Epiclese wearing a sophisticated deep blue velvet saree. She sits elegantly in her seat, looking at the stage with a refined and sexy gaze."
true,2,1girl,Xiangling,Genshin Impact,"original dress, blushing, holding gift, bridge, mondstadt, shy","Xiangling is standing on a bridge in Mondstadt, holding a small wrapped gift to her chest. She is wearing her original dress and blushing intensely, her shy gaze fixed on her feet."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, silk fabric, pink and gold, flower field, reclining, seductive","Xiangling is reclining in a field of Glaze Lilies wearing a pink and gold silk saree. She looks at the viewer with a seductive and elegant expression, her hair spread out on the grass."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, fishing, riverbank, wet, embarrassed","Xiangling is trying to catch fish by hand in a shallow river, her original dress soaking wet and slipping off her shoulder. She turns around with an embarrassed and shy expression, splashing water everywhere."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, sheer fabric, gold ornaments, palace, dancing, confident","Xiangling is performing a traditional dance inside a Liyue palace, her sheer saree revealing her silhouette. She is adorned with gold ornaments and moves with a confident, sexy grace."
true,2,1girl,Xiangling,Genshin Impact,"original dress, angry pouting, crossed arms, tavern, table, upset","Xiangling is sitting at a table in a tavern with her arms crossed, her original dress looking slightly disarrayed. She is pouting angrily after a cooking debate, looking at the viewer with an upset but cute gaze."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, peacock pattern, vibrant colors, port ormos, market, elegant","Xiangling is walking through the Port Ormos market wearing a saree with a vibrant peacock pattern. She carries herself with an elegant and confident air, her eyes sparkling as she looks at the exotic ingredients."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, reaching high, shelf, library, shy","Xiangling is reaching for a high cookbook in a library, her original dress slipping off her shoulder as she stretches. She looks at the viewer with a shy and flustered expression, her face turning pink."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, shimmering fabric, silver trim, snowy mountain, lantern, mysterious","Xiangling is navigating a snowy path at night wearing a shimmering saree with silver trim. She holds a warm lantern, her expression mysterious and elegant against the cold white backdrop."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, messy, garden, weeding, embarrassed","Xiangling is weeding a vegetable garden, her original dress messy with dirt and slipping off her shoulder. She looks up with an embarrassed and shy smile, wiping a smudge of dirt from her cheek."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, lace fabric, red and black, dark forest, moonlight, seductive","Xiangling stands in a moonlit forest wearing a red and black lace saree. She leans against a tree and looks at the viewer with a seductive and sexy gaze, the moonlight catching the lace details."
true,2,1girl,Xiangling,Genshin Impact,"original dress, blushing, hiding face, festival, street, shy","Xiangling is at a festival in Liyue, hiding her blushing face behind her hands while wearing her original dress. She looks shyly through her fingers at the viewer, her heart fluttering."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, silk, gold embroidery, rooftop, overlooking city, confident","Xiangling is standing on a rooftop in Liyue Harbor wearing a luxurious silk saree with gold embroidery. She overlooks the city with a confident and elegant smile, the night lights reflecting in her eyes."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, tasting soup, kitchen, steam, sexy","Xiangling is tasting a new soup in her kitchen, the steam rising around her. Her original dress is slipping off her shoulder, and she has a sexy, satisfied expression as she licks the spoon."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, sheer sleeves, pastel colors, flower garden, serene, elegant","Xiangling is walking through a serene flower garden in Fontaine wearing a pastel-colored saree with sheer sleeves. She has an elegant and peaceful expression, her hand gently brushing against the petals."
true,2,1girl,Xiangling,Genshin Impact,"original dress, pouting, burnt food, kitchen, smoke, frustrated","Xiangling is standing in her smoke-filled kitchen pouting at a plate of burnt food. Her original dress is smudged with soot, and she looks at the viewer with a frustrated and cute expression."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, high slit, silk fabric, liyue pavilion, reclining, seductive","Xiangling is reclining in a traditional Liyue pavilion wearing a silk saree with a high leg slit. She looks at the viewer with a seductive and confident gaze, her pose both elegant and sexy."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, carrying heavy basket, market, sweating, shy","Xiangling is carrying a heavy basket of groceries through the market, her original dress slipping off her shoulder from the weight. She is sweating and blushing, looking at the viewer with a shy and embarrassed expression."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, vibrant purple, lightning motifs, watatsumi shrine, graceful, elegant","Xiangling is visiting the Sangonomiya Shrine wearing a vibrant purple saree with lightning motifs. She moves gracefully through the shrine grounds, her expression elegant and serene."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, adjusting hair, mirror, bedroom, shy","Xiangling is adjusting her hair in a mirror, her original dress slipping off her shoulder in the privacy of her bedroom. She catches the viewer's gaze in the reflection and blushes with a shy, embarrassed look."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, gold trim, red silk, liyue ship, wind, confident","Xiangling is standing on the bow of a ship in Liyue Harbor wearing a red silk saree with gold trim. The wind catches her saree and hair as she looks out at the sea with a confident and sexy smile."
true,2,1girl,Xiangling,Genshin Impact,"original dress, pouting, tangled in vines, sumeru jungle, annoyed, cute","Xiangling is caught in some vines in the Sumeru jungle, her original dress slightly pulled. She is pouting with annoyance while trying to free herself, looking at the viewer with a cute and upset gaze."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, sheer fabric, floral embroidery, spring, river, serene","Xiangling is sitting by a river in spring wearing a sheer saree with floral embroidery. She has a serene and elegant expression, her feet dipping into the cool water."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, messy, workshop, building stove, concentrated","Xiangling is building a new stone stove in a workshop, her original dress messy with stone dust and slipping off her shoulder. She is intensely concentrated, looking both sexy and hardworking."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, velvet, deep red, grand hall, liyue, elegant, confident","Xiangling is walking through a grand hall in Liyue wearing a sophisticated deep red velvet saree. She carries herself with confidence and elegance, her eyes fixed on her destination."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, wet hair, onsen, embarrassed, blushing","Xiangling is sitting in an onsen in Inazuma, her original dress draped nearby and slipping off her body as she leans back. She is blushing furiously and looking shyly at the viewer."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, silk, silver embroidery, moonlight, terrace, seductive","Xiangling stands on a moonlit terrace wearing a silk saree with silver embroidery. She looks at the viewer with a seductive and elegant expression, her figure silhoueled against the night sky."
true,2,1girl,Xiangling,Genshin Impact,"original dress, pouting, rain, mud on dress, road, upset","Xiangling is standing on a muddy road in the rain, her original dress stained with mud. She is pouting angrily at the sky, her expression looking both cute and very upset."
true,2,1girl,Xiangling,Genshin Impact,"short stylish saree, lace sleeves, pastel pink, flower garden, smiling, sexy","Xiangling is standing in a lush flower garden wearing a pastel pink saree with lace sleeves. She is smiling at the viewer with a sexy and elegant charm, her hair adorned with a single flower."
true,2,1girl,Xiangling,Genshin Impact,"original dress, shoulder slip, looking at star, liyue harbor, night, hopeful","Xiangling is looking up at a shooting star over Liyue Harbor, her original dress slipping off her shoulder. She has a hopeful and elegant expression, a small smile playing on her lips."
